date_time,close,label
2003-08-05,960.25,1
2003-08-06,964.0,1
2003-08-07,973.75,1
2003-08-08,977.75,0
2003-08-10,978.25,1
2003-08-11,982.75,1
2003-08-12,990.25,0
2003-08-13,985.25,1
2003-08-14,987.25,1
2003-08-15,990.5,0
2003-08-17,991.0,1
2003-08-18,999.5,1
2003-08-19,1000.75,0
2003-08-20,1000.25,0
2003-08-21,1000.0,0
2003-08-22,992.5,0
2003-08-24,992.75,0
2003-08-25,992.5,1
2003-08-26,996.25,0
2003-08-27,994.75,1
2003-08-28,1003.25,1
2003-08-29,1008.0,0
2003-08-31,1007.0,1
2003-09-01,1011.75,1
2003-09-02,1021.5,1
2003-09-03,1025.75,1
2003-09-04,1027.75,0
2003-09-05,1022.5,0
2003-09-07,1022.75,1
2003-09-08,1030.75,0
2003-09-09,1024.0,0
2003-09-10,1011.75,1
2003-09-11,1016.5,1
2003-09-12,1019.0,0
2003-09-14,1017.0,0
2003-09-15,1012.75,1
2003-09-16,1027.75,0
2003-09-17,1025.5,1
2003-09-18,1037.5,0
2003-09-19,1032.75,0
2003-09-21,1027.25,0
2003-09-22,1022.0,1
2003-09-23,1025.25,0
2003-09-24,1008.25,0
2003-09-25,999.0,0
2003-09-26,995.0,0
2003-09-28,993.5,1
2003-09-29,1004.25,0
2003-09-30,997.0,1
2003-10-01,1015.5,1
2003-10-02,1019.0,1
2003-10-03,1028.75,0
2003-10-05,1027.5,1
2003-10-06,1033.25,1
2003-10-07,1036.0,0
2003-10-08,1035.5,1
2003-10-09,1038.75,1
2003-10-10,1040.75,0
2003-10-12,1041.0,1
2003-10-13,1046.75,1
2003-10-14,1048.5,0
2003-10-15,1043.75,1
2003-10-16,1048.25,0
2003-10-17,1037.75,0
2003-10-19,1038.75,1
2003-10-20,1047.25,0
2003-10-21,1041.5,0
2003-10-22,1024.5,0
2003-10-23,1021.25,1
2003-10-24,1030.0,0
2003-10-26,1028.5,1
2003-10-27,1032.75,1
2003-10-28,1043.25,1
2003-10-29,1046.75,0
2003-10-30,1047.25,0
2003-10-31,1047.75,0
2003-11-02,1048.5,1
2003-11-03,1053.75,0
2003-11-04,1051.0,0
2003-11-05,1051.75,1
2003-11-06,1059.5,0
2003-11-07,1050.5,0
2003-11-09,1049.0,0
2003-11-10,1042.75,1
2003-11-11,1045.5,1
2003-11-12,1057.75,0
2003-11-13,1056.75,0
2003-11-14,1048.75,0
2003-11-16,1044.5,0
2003-11-17,1044.25,0
2003-11-18,1031.75,1
2003-11-19,1042.5,0
2003-11-20,1034.0,1
2003-11-21,1036.5,0
2003-11-23,1036.25,1
2003-11-24,1050.25,1
2003-11-25,1054.75,1
2003-11-26,1056.75,0
2003-11-27,1057.0,1
2003-11-28,1059.0,1
2003-11-30,1061.75,1
2003-12-01,1068.5,0
2003-12-02,1066.75,0
2003-12-03,1066.0,0
2003-12-04,1066.75,0
2003-12-05,1061.75,0
2003-12-07,1060.25,1
2003-12-08,1070.5,0
2003-12-09,1058.75,1
2003-12-10,1061.25,1
2003-12-11,1073.0,1
2003-12-12,1074.25,1
2003-12-14,1088.75,0
2003-12-15,1066.75,1
2003-12-16,1072.5,1
2003-12-17,1076.5,1
2003-12-18,1087.5,0
2003-12-19,1085.5,0
2003-12-21,1082.0,1
2003-12-22,1092.25,0
2003-12-23,1090.75,1
2003-12-24,1093.0,0
2003-12-26,1093.5,0
2003-12-28,1094.5,1
2003-12-29,1108.0,0
2003-12-30,1108.75,0
2003-12-31,1109.0,0
2004-01-02,1108.75,1
2004-01-04,1112.0,1
2004-01-05,1120.25,1
2004-01-06,1122.25,1
2004-01-07,1125.5,1
2004-01-08,1130.75,0
2004-01-09,1120.25,0
2004-01-11,1120.25,1
2004-01-12,1127.25,0
2004-01-13,1122.25,1
2004-01-14,1126.5,1
2004-01-15,1135.5,1
2004-01-16,1138.75,0
2004-01-18,1139.0,0
2004-01-19,1138.5,0
2004-01-20,1137.25,1
2004-01-21,1146.25,0
2004-01-22,1143.0,0
2004-01-23,1140.0,0
2004-01-25,1141.0,1
2004-01-26,1152.75,0
2004-01-27,1139.0,0
2004-01-28,1130.25,1
2004-01-29,1131.5,0
2004-01-30,1130.5,0
2004-02-01,1130.75,1
2004-02-02,1132.75,0
2004-02-03,1128.75,0
2004-02-04,1122.75,1
2004-02-05,1127.25,1
2004-02-06,1139.5,0
2004-02-08,1139.25,0
2004-02-09,1139.75,1
2004-02-10,1143.25,1
2004-02-11,1155.25,0
2004-02-12,1153.25,0
2004-02-13,1145.5,0
2004-02-15,1146.5,1
2004-02-16,1148.5,1
2004-02-17,1157.0,0
2004-02-18,1154.0,0
2004-02-19,1146.5,0
2004-02-20,1143.75,1
2004-02-22,1145.25,0
2004-02-23,1140.0,0
2004-02-24,1139.0,1
2004-02-25,1144.25,1
2004-02-26,1146.0,0
2004-02-27,1145.25,1
2004-02-29,1149.0,1
2004-03-01,1155.5,0
2004-03-02,1148.25,1
2004-03-03,1150.75,1
2004-03-04,1154.0,1
2004-03-05,1157.75,0
2004-03-07,1157.75,0
2004-03-08,1145.0,0
2004-03-09,1136.75,0
2004-03-10,1121.5,0
2004-03-11,1104.5,1
2004-03-12,1119.0,0
2004-03-14,1116.5,0
2004-03-15,1106.25,1
2004-03-16,1112.0,1
2004-03-17,1123.25,1
2004-03-18,1126.5,0
2004-03-19,1107.25,0
2004-03-21,1105.25,0
2004-03-22,1096.0,0
2004-03-23,1090.75,1
2004-03-24,1092.75,1
2004-03-25,1107.0,0
2004-03-26,1106.5,1
2004-03-28,1108.75,1
2004-03-29,1120.5,1
2004-03-30,1124.5,1
2004-03-31,1126.0,1
2004-04-01,1133.25,1
2004-04-02,1142.5,0
2004-04-04,1142.5,1
2004-04-05,1147.25,0
2004-04-06,1142.75,1
2004-04-07,1146.5,0
2004-04-08,1139.5,0
2004-04-11,1138.0,1
2004-04-12,1144.25,0
2004-04-13,1129.0,0
2004-04-14,1128.0,0
2004-04-15,1126.5,1
2004-04-16,1133.5,0
2004-04-18,1131.25,1
2004-04-19,1133.75,0
2004-04-20,1117.0,1
2004-04-21,1121.75,1
2004-04-22,1140.0,0
2004-04-23,1139.25,0
2004-04-25,1138.25,0
2004-04-26,1138.25,0
2004-04-27,1136.75,0
2004-04-28,1122.25,0
2004-04-29,1112.5,0
2004-04-30,1104.75,1
2004-05-02,1106.5,1
2004-05-03,1118.0,0
2004-05-04,1113.75,1
2004-05-05,1122.0,0
2004-05-06,1114.0,0
2004-05-07,1094.5,0
2004-05-09,1092.5,0
2004-05-10,1084.75,1
2004-05-11,1092.5,1
2004-05-12,1096.5,0
2004-05-13,1092.0,1
2004-05-14,1094.25,0
2004-05-16,1087.5,1
2004-05-17,1089.75,1
2004-05-18,1096.75,0
2004-05-19,1085.25,1
2004-05-20,1089.75,1
2004-05-21,1092.75,1
2004-05-23,1096.25,0
2004-05-24,1094.5,1
2004-05-25,1110.75,1
2004-05-26,1115.5,1
2004-05-27,1123.0,0
2004-05-28,1123.25,0
2004-05-30,1119.25,1
2004-05-31,1122.25,0
2004-06-01,1122.0,0
2004-06-02,1120.5,0
2004-06-03,1117.0,1
2004-06-04,1123.5,1
2004-06-06,1127.5,1
2004-06-07,1140.0,1
2004-06-08,1141.25,0
2004-06-09,1133.0,1
2004-06-10,1135.0,0
2004-06-11,1133.75,0
2004-06-13,1131.25,0
2004-06-14,1127.75,1
2004-06-15,1134.25,0
2004-06-16,1131.5,0
2004-06-17,1127.25,1
2004-06-18,1133.75,1
2004-06-20,1137.75,0
2004-06-21,1128.5,1
2004-06-22,1134.25,1
2004-06-23,1143.5,0
2004-06-24,1142.75,0
2004-06-25,1134.75,1
2004-06-27,1138.25,0
2004-06-28,1131.5,1
2004-06-29,1136.75,1
2004-06-30,1141.75,0
2004-07-01,1127.0,0
2004-07-02,1125.5,0
2004-07-04,1124.0,1
2004-07-05,1127.25,0
2004-07-06,1116.0,0
2004-07-07,1112.5,0
2004-07-08,1113.0,0
2004-07-09,1113.0,0
2004-07-11,1111.25,1
2004-07-12,1113.5,0
2004-07-13,1110.75,1
2004-07-14,1112.0,0
2004-07-15,1105.5,0
2004-07-16,1102.75,1
2004-07-18,1104.75,0
2004-07-19,1097.75,1
2004-07-20,1113.0,0
2004-07-21,1090.5,1
2004-07-22,1092.75,0
2004-07-23,1085.0,1
2004-07-25,1087.0,0
2004-07-26,1084.0,1
2004-07-27,1093.0,0
2004-07-28,1093.75,1
2004-07-29,1101.75,1
2004-07-30,1103.75,0
2004-08-01,1097.0,1
2004-08-02,1103.75,0
2004-08-03,1093.5,1
2004-08-04,1096.75,0
2004-08-05,1079.0,0
2004-08-06,1063.25,1
2004-08-08,1066.25,0
2004-08-09,1065.5,1
2004-08-10,1073.5,1
2004-08-11,1076.0,0
2004-08-12,1064.5,1
2004-08-13,1066.25,0
2004-08-15,1063.5,1
2004-08-16,1076.75,1
2004-08-17,1081.5,1
2004-08-18,1095.25,0
2004-08-19,1091.0,1
2004-08-20,1098.75,0
2004-08-22,1099.0,0
2004-08-23,1096.75,0
2004-08-24,1097.5,1
2004-08-25,1103.75,0
2004-08-26,1104.25,1
2004-08-27,1108.5,0
2004-08-29,1106.25,0
2004-08-30,1098.75,1
2004-08-31,1105.0,1
2004-09-01,1106.5,1
2004-09-02,1114.5,0
2004-09-03,1114.5,1
2004-09-05,1116.75,0
2004-09-06,1117.75,1
2004-09-07,1121.0,0
2004-09-08,1117.75,0
2004-09-09,1115.25,1
2004-09-10,1123.0,0
2004-09-12,1123.75,1
2004-09-13,1128.0,0
2004-09-14,1128.25,0
2004-09-15,1121.75,1
2004-09-16,1123.0,1
2004-09-17,1129.0,0
2004-09-19,1127.75,0
2004-09-20,1122.75,1
2004-09-21,1124.0,0
2004-09-22,1114.25,0
2004-09-23,1108.25,1
2004-09-24,1111.75,0
2004-09-26,1111.75,0
2004-09-27,1105.0,1
2004-09-28,1109.75,1
2004-09-29,1116.25,0
2004-09-30,1113.0,1
2004-10-01,1133.25,1
2004-10-03,1137.0,0
2004-10-04,1135.0,1
2004-10-05,1137.5,1
2004-10-06,1141.75,0
2004-10-07,1132.0,0
2004-10-08,1122.0,1
2004-10-10,1124.5,0
2004-10-11,1124.25,0
2004-10-12,1124.75,0
2004-10-13,1111.75,0
2004-10-14,1104.5,1
2004-10-15,1108.75,0
2004-10-17,1108.5,1
2004-10-18,1113.75,0
2004-10-19,1101.75,1
2004-10-20,1103.0,1
2004-10-21,1108.0,0
2004-10-22,1095.25,0
2004-10-24,1091.75,1
2004-10-25,1096.75,1
2004-10-26,1109.5,1
2004-10-27,1125.5,1
2004-10-28,1127.0,1
2004-10-29,1128.25,0
2004-10-31,1128.0,1
2004-11-01,1131.25,1
2004-11-02,1142.0,1
2004-11-03,1143.75,1
2004-11-04,1159.5,1
2004-11-05,1167.5,0
2004-11-07,1164.75,0
2004-11-08,1165.5,0
2004-11-09,1165.5,0
2004-11-10,1163.75,1
2004-11-11,1174.75,1
2004-11-12,1183.0,1
2004-11-14,1184.25,0
2004-11-15,1184.5,0
2004-11-16,1179.0,1
2004-11-17,1182.25,1
2004-11-18,1183.75,0
2004-11-19,1172.25,0
2004-11-21,1168.25,1
2004-11-22,1178.75,1
2004-11-23,1182.0,0
2004-11-24,1181.5,0
2004-11-25,1180.0,0
2004-11-26,1180.75,1
2004-11-28,1184.0,0
2004-11-29,1176.0,0
2004-11-30,1177.0,1
2004-12-01,1189.5,1
2004-12-02,1195.0,0
2004-12-03,1189.0,0
2004-12-05,1189.25,0
2004-12-06,1188.75,0
2004-12-07,1177.5,1
2004-12-08,1181.5,1
2004-12-09,1188.25,1
2004-12-10,1190.25,1
2004-12-12,1193.75,1
2004-12-13,1201.25,1
2004-12-14,1205.75,1
2004-12-15,1207.5,0
2004-12-16,1207.0,0
2004-12-17,1198.5,0
2004-12-19,1197.0,1
2004-12-20,1198.5,1
2004-12-21,1207.0,1
2004-12-22,1209.25,1
2004-12-23,1211.75,1
2004-12-26,1213.0,0
2004-12-27,1209.5,1
2004-12-28,1216.25,0
2004-12-29,1217.0,0
2004-12-30,1215.25,0
2004-12-31,1211.5,1
2005-01-02,1213.5,0
2005-01-03,1206.5,0
2005-01-04,1191.0,0
2005-01-05,1184.5,1
2005-01-06,1187.25,0
2005-01-07,1185.75,1
2005-01-09,1187.75,1
2005-01-10,1192.25,0
2005-01-11,1185.75,1
2005-01-12,1189.0,0
2005-01-13,1178.25,1
2005-01-14,1183.5,1
2005-01-16,1186.25,0
2005-01-17,1185.25,1
2005-01-18,1196.0,0
2005-01-19,1179.5,0
2005-01-20,1177.25,0
2005-01-21,1168.75,0
2005-01-23,1169.75,0
2005-01-24,1167.75,1
2005-01-25,1171.75,1
2005-01-26,1173.25,1
2005-01-27,1175.75,0
2005-01-28,1175.0,1
2005-01-30,1179.75,1
2005-01-31,1181.0,1
2005-02-01,1191.0,0
2005-02-02,1191.75,0
2005-02-03,1191.75,1
2005-02-04,1202.5,1
2005-02-06,1203.75,0
2005-02-07,1200.75,1
2005-02-08,1202.5,0
2005-02-09,1194.0,1
2005-02-10,1198.0,1
2005-02-11,1206.75,0
2005-02-13,1207.5,0
2005-02-14,1206.0,1
2005-02-15,1210.5,0
2005-02-16,1210.75,0
2005-02-17,1202.0,0
2005-02-18,1202.5,0
2005-02-20,1202.0,0
2005-02-21,1201.0,0
2005-02-22,1185.25,1
2005-02-23,1192.25,1
2005-02-24,1200.5,1
2005-02-25,1212.25,0
2005-02-27,1212.0,0
2005-02-28,1204.5,1
2005-03-01,1207.75,1
2005-03-02,1209.25,1
2005-03-03,1211.5,1
2005-03-04,1224.75,0
2005-03-06,1225.5,0
2005-03-07,1223.5,0
2005-03-08,1221.0,0
2005-03-09,1205.5,1
2005-03-10,1210.0,0
2005-03-11,1200.75,1
2005-03-13,1207.0,1
2005-03-14,1210.75,0
2005-03-15,1204.25,0
2005-03-16,1193.25,1
2005-03-17,1194.5,0
2005-03-18,1190.5,0
2005-03-20,1190.5,0
2005-03-21,1186.5,0
2005-03-22,1173.5,1
2005-03-23,1175.75,0
2005-03-24,1176.0,1
2005-03-27,1178.0,0
2005-03-28,1173.25,0
2005-03-29,1171.5,1
2005-03-30,1185.5,0
2005-03-31,1184.75,0
2005-04-01,1177.5,0
2005-04-03,1177.75,1
2005-04-04,1181.0,1
2005-04-05,1186.5,1
2005-04-06,1188.75,1
2005-04-07,1194.5,0
2005-04-08,1183.0,0
2005-04-10,1183.0,0
2005-04-11,1183.75,1
2005-04-12,1190.0,0
2005-04-13,1176.5,0
2005-04-14,1158.5,0
2005-04-15,1144.0,0
2005-04-17,1140.0,1
2005-04-18,1148.75,1
2005-04-19,1158.75,0
2005-04-20,1142.75,1
2005-04-21,1159.25,0
2005-04-22,1156.75,0
2005-04-24,1156.75,1
2005-04-25,1164.0,0
2005-04-26,1153.0,1
2005-04-27,1157.0,0
2005-04-28,1143.5,1
2005-04-29,1158.5,0
2005-05-01,1157.5,1
2005-05-02,1162.5,1
2005-05-03,1167.5,1
2005-05-04,1173.75,1
2005-05-05,1176.0,0
2005-05-06,1171.0,1
2005-05-08,1172.25,1
2005-05-09,1177.25,0
2005-05-10,1165.0,1
2005-05-11,1172.75,0
2005-05-12,1162.0,0
2005-05-13,1156.75,0
2005-05-15,1156.5,1
2005-05-16,1165.5,1
2005-05-17,1174.75,1
2005-05-18,1186.75,1
2005-05-19,1191.25,0
2005-05-20,1190.25,0
2005-05-22,1189.75,1
2005-05-23,1195.5,0
2005-05-24,1191.0,1
2005-05-25,1192.75,1
2005-05-26,1198.25,1
2005-05-27,1200.25,0
2005-05-29,1200.75,0
2005-05-30,1199.5,0
2005-05-31,1194.75,1
2005-06-01,1201.25,1
2005-06-02,1205.25,0
2005-06-03,1198.75,0
2005-06-05,1198.75,0
2005-06-06,1199.25,0
2005-06-07,1200.0,0
2005-06-08,1195.75,1
2005-06-09,1201.0,0
2005-06-10,1199.0,1
2005-06-12,1204.5,1
2005-06-13,1206.75,1
2005-06-14,1209.75,1
2005-06-15,1212.25,1
2005-06-16,1215.75,1
2005-06-17,1220.25,0
2005-06-19,1218.25,1
2005-06-20,1220.25,0
2005-06-21,1221.0,0
2005-06-22,1221.75,0
2005-06-23,1205.25,0
2005-06-24,1195.25,0
2005-06-26,1195.0,1
2005-06-27,1197.5,1
2005-06-28,1206.25,0
2005-06-29,1204.25,0
2005-06-30,1196.25,1
2005-07-01,1200.0,0
2005-07-03,1200.0,0
2005-07-04,1198.75,1
2005-07-05,1208.25,0
2005-07-06,1198.5,1
2005-07-07,1204.75,1
2005-07-08,1216.75,0
2005-07-10,1217.5,1
2005-07-11,1222.0,1
2005-07-12,1225.25,1
2005-07-13,1229.25,0
2005-07-14,1230.25,0
2005-07-15,1231.0,0
2005-07-17,1230.5,0
2005-07-18,1228.5,0
2005-07-19,1229.25,1
2005-07-20,1236.0,0
2005-07-21,1229.5,1
2005-07-22,1237.5,1
2005-07-24,1238.75,0
2005-07-25,1234.0,0
2005-07-26,1235.0,1
2005-07-27,1239.5,1
2005-07-28,1247.5,0
2005-07-29,1239.5,0
2005-07-31,1238.75,0
2005-08-01,1239.0,1
2005-08-02,1244.5,1
2005-08-03,1247.25,0
2005-08-04,1237.75,0
2005-08-05,1229.75,0
2005-08-07,1230.5,0
2005-08-08,1228.25,1
2005-08-09,1234.25,0
2005-08-10,1234.25,1
2005-08-11,1238.0,0
2005-08-12,1230.5,0
2005-08-14,1230.25,1
2005-08-15,1238.0,0
2005-08-16,1222.75,0
2005-08-17,1221.75,0
2005-08-18,1221.75,1
2005-08-19,1223.75,0
2005-08-21,1224.75,0
2005-08-22,1224.5,0
2005-08-23,1220.25,0
2005-08-24,1211.25,1
2005-08-25,1213.25,0
2005-08-26,1205.5,0
2005-08-28,1197.25,1
2005-08-29,1213.25,0
2005-08-30,1207.0,1
2005-08-31,1221.5,0
2005-09-01,1221.25,0
2005-09-02,1219.75,0
2005-09-04,1220.5,1
2005-09-05,1223.75,1
2005-09-06,1234.0,0
2005-09-07,1233.25,0
2005-09-08,1232.0,1
2005-09-09,1242.25,1
2005-09-11,1249.0,0
2005-09-12,1245.5,0
2005-09-13,1240.25,0
2005-09-14,1235.5,0
2005-09-15,1234.25,1
2005-09-16,1242.75,0
2005-09-18,1240.75,0
2005-09-19,1239.0,0
2005-09-20,1225.75,0
2005-09-21,1215.25,1
2005-09-22,1219.75,0
2005-09-23,1220.75,1
2005-09-25,1225.0,0
2005-09-26,1222.0,0
2005-09-27,1223.0,0
2005-09-28,1223.75,1
2005-09-29,1232.5,1
2005-09-30,1235.5,0
2005-10-02,1234.75,0
2005-10-03,1232.0,0
2005-10-04,1216.25,0
2005-10-05,1200.75,0
2005-10-06,1199.25,1
2005-10-07,1200.5,1
2005-10-09,1202.5,0
2005-10-10,1190.75,0
2005-10-11,1187.0,0
2005-10-12,1180.5,0
2005-10-13,1179.5,1
2005-10-14,1189.25,0
2005-10-16,1188.25,1
2005-10-17,1194.75,0
2005-10-18,1179.5,1
2005-10-19,1200.25,0
2005-10-20,1180.25,1
2005-10-21,1183.75,0
2005-10-23,1183.75,1
2005-10-24,1199.75,1
2005-10-25,1201.25,0
2005-10-26,1191.25,0
2005-10-27,1182.0,1
2005-10-28,1200.0,1
2005-10-30,1202.0,1
2005-10-31,1205.5,0
2005-11-01,1205.75,1
2005-11-02,1217.75,1
2005-11-03,1222.0,0
2005-11-04,1221.75,0
2005-11-06,1220.0,1
2005-11-07,1221.75,0
2005-11-08,1222.5,1
2005-11-09,1224.0,1
2005-11-10,1234.5,1
2005-11-11,1238.0,0
2005-11-13,1237.0,0
2005-11-14,1234.0,0
2005-11-15,1232.25,1
2005-11-16,1235.0,1
2005-11-17,1244.75,1
2005-11-18,1250.25,0
2005-11-20,1249.75,1
2005-11-21,1256.0,1
2005-11-22,1261.5,1
2005-11-23,1268.25,0
2005-11-24,1266.75,1
2005-11-25,1270.0,0
2005-11-27,1270.75,0
2005-11-28,1261.75,0
2005-11-29,1260.75,0
2005-11-30,1254.25,1
2005-12-01,1265.0,1
2005-12-02,1266.25,0
2005-12-04,1266.25,0
2005-12-05,1263.75,1
2005-12-06,1265.5,0
2005-12-07,1255.5,1
2005-12-08,1257.5,1
2005-12-09,1259.0,1
2005-12-11,1271.0,0
2005-12-12,1269.0,1
2005-12-13,1275.5,1
2005-12-14,1281.75,0
2005-12-15,1278.25,0
2005-12-16,1274.25,1
2005-12-18,1276.25,0
2005-12-19,1267.75,0
2005-12-20,1268.25,1
2005-12-21,1269.75,1
2005-12-22,1275.75,0
2005-12-23,1276.5,1
2005-12-26,1278.75,0
2005-12-27,1265.25,0
2005-12-28,1266.0,0
2005-12-29,1261.25,0
2005-12-30,1253.0,1
2006-01-02,1256.5,1
2006-01-03,1274.75,1
2006-01-04,1279.5,1
2006-01-05,1281.0,1
2006-01-06,1292.0,0
2006-01-08,1291.25,0
2006-01-09,1292.0,1
2006-01-10,1295.25,1
2006-01-11,1298.75,0
2006-01-12,1294.0,0
2006-01-13,1292.5,0
2006-01-15,1290.5,1
2006-01-16,1292.25,0
2006-01-17,1277.25,1
2006-01-18,1285.75,0
2006-01-19,1286.0,0
2006-01-20,1264.75,1
2006-01-22,1266.0,1
2006-01-23,1270.25,1
2006-01-24,1272.0,0
2006-01-25,1272.25,1
2006-01-26,1281.25,1
2006-01-27,1289.0,0
2006-01-29,1288.75,0
2006-01-30,1288.25,0
2006-01-31,1278.5,1
2006-02-01,1286.0,0
2006-02-02,1273.0,0
2006-02-03,1265.5,1
2006-02-05,1267.0,1
2006-02-06,1269.5,0
2006-02-07,1257.5,1
2006-02-08,1267.5,0
2006-02-09,1265.25,1
2006-02-10,1268.25,0
2006-02-12,1266.75,0
2006-02-13,1266.75,1
2006-02-14,1276.5,1
2006-02-15,1283.0,1
2006-02-16,1290.5,0
2006-02-17,1288.75,0
2006-02-19,1289.0,0
2006-02-20,1288.25,0
2006-02-21,1285.75,1
2006-02-22,1292.0,0
2006-02-23,1291.25,1
2006-02-24,1293.25,1
2006-02-26,1295.25,0
2006-02-27,1292.75,0
2006-02-28,1282.75,1
2006-03-01,1291.75,0
2006-03-02,1290.75,0
2006-03-03,1285.75,1
2006-03-05,1288.0,0
2006-03-06,1278.5,0
2006-03-07,1277.5,1
2006-03-08,1281.5,0
2006-03-09,1272.5,1
2006-03-10,1282.75,1
2006-03-12,1294.5,0
2006-03-13,1294.25,1
2006-03-14,1309.0,1
2006-03-15,1312.25,1
2006-03-16,1315.5,1
2006-03-17,1317.75,0
2006-03-19,1318.25,0
2006-03-20,1314.75,0
2006-03-21,1305.75,1
2006-03-22,1314.75,0
2006-03-23,1310.5,1
2006-03-24,1313.0,0
2006-03-26,1312.75,0
2006-03-27,1309.75,0
2006-03-28,1303.75,1
2006-03-29,1310.25,0
2006-03-30,1307.5,0
2006-03-31,1307.5,1
2006-04-02,1309.5,0
2006-04-03,1307.0,1
2006-04-04,1314.0,1
2006-04-05,1319.5,0
2006-04-06,1316.75,0
2006-04-07,1303.5,0
2006-04-09,1303.0,1
2006-04-10,1305.0,0
2006-04-11,1295.0,1
2006-04-12,1296.25,0
2006-04-13,1294.0,1
2006-04-16,1296.5,0
2006-04-17,1293.25,1
2006-04-18,1314.0,0
2006-04-19,1313.75,1
2006-04-20,1318.25,0
2006-04-21,1316.75,0
2006-04-23,1315.0,0
2006-04-24,1314.0,0
2006-04-25,1309.5,0
2006-04-26,1310.0,1
2006-04-27,1312.75,1
2006-04-28,1319.0,0
2006-04-30,1318.75,0
2006-05-01,1309.5,1
2006-05-02,1317.75,0
2006-05-03,1311.75,1
2006-05-04,1317.0,1
2006-05-05,1328.5,0
2006-05-07,1328.25,0
2006-05-08,1326.75,1
2006-05-09,1328.0,0
2006-05-10,1327.25,0
2006-05-11,1311.75,0
2006-05-12,1294.75,0
2006-05-14,1291.75,1
2006-05-15,1296.25,0
2006-05-16,1295.25,0
2006-05-17,1273.75,0
2006-05-18,1266.5,1
2006-05-19,1271.25,0
2006-05-21,1271.75,0
2006-05-22,1265.0,0
2006-05-23,1250.0,1
2006-05-24,1260.25,1
2006-05-25,1275.25,1
2006-05-26,1282.5,0
2006-05-28,1282.25,0
2006-05-29,1280.25,0
2006-05-30,1260.0,1
2006-05-31,1272.0,1
2006-06-01,1285.25,1
2006-06-02,1288.0,0
2006-06-04,1286.0,0
2006-06-05,1270.0,0
2006-06-06,1266.75,0
2006-06-07,1252.0,1
2006-06-08,1256.75,0
2006-06-09,1251.0,1
2006-06-11,1261.75,0
2006-06-12,1248.25,0
2006-06-13,1236.25,1
2006-06-14,1243.25,1
2006-06-15,1267.5,0
2006-06-16,1259.5,0
2006-06-18,1260.5,0
2006-06-19,1248.75,1
2006-06-20,1252.0,1
2006-06-21,1263.25,0
2006-06-22,1254.25,0
2006-06-23,1255.25,1
2006-06-25,1257.75,1
2006-06-26,1261.0,0
2006-06-27,1249.75,1
2006-06-28,1259.75,1
2006-06-29,1281.75,0
2006-06-30,1282.25,0
2006-07-02,1282.75,1
2006-07-03,1286.5,0
2006-07-04,1284.5,0
2006-07-05,1279.75,1
2006-07-06,1282.0,0
2006-07-07,1275.0,1
2006-07-09,1276.75,0
2006-07-10,1275.25,1
2006-07-11,1282.5,0
2006-07-12,1268.5,0
2006-07-13,1245.0,0
2006-07-14,1242.5,0
2006-07-16,1243.0,0
2006-07-17,1240.5,1
2006-07-18,1245.75,1
2006-07-19,1263.75,0
2006-07-20,1257.25,0
2006-07-21,1244.25,0
2006-07-23,1244.5,1
2006-07-24,1268.0,1
2006-07-25,1271.75,1
2006-07-26,1274.75,0
2006-07-27,1272.5,1
2006-07-28,1284.25,0
2006-07-30,1282.5,0
2006-07-31,1281.5,0
2006-08-01,1276.75,1
2006-08-02,1283.5,1
2006-08-03,1285.75,0
2006-08-04,1285.5,0
2006-08-06,1282.75,1
2006-08-07,1284.0,0
2006-08-08,1278.0,0
2006-08-09,1271.5,1
2006-08-10,1276.0,0
2006-08-11,1272.25,1
2006-08-13,1276.75,0
2006-08-14,1274.25,1
2006-08-15,1288.0,1
2006-08-16,1297.25,1
2006-08-17,1300.5,1
2006-08-18,1307.25,0
2006-08-20,1303.5,0
2006-08-21,1304.25,0
2006-08-22,1302.0,0
2006-08-23,1296.75,0
2006-08-24,1297.75,0
2006-08-25,1297.75,0
2006-08-27,1297.0,1
2006-08-28,1303.75,0
2006-08-29,1304.5,1
2006-08-30,1306.5,0
2006-08-31,1305.5,1
2006-09-01,1312.5,0
2006-09-03,1313.5,1
2006-09-04,1315.0,0
2006-09-05,1313.0,0
2006-09-06,1301.5,0
2006-09-07,1298.75,0
2006-09-08,1299.5,1
2006-09-10,1309.0,1
2006-09-11,1311.25,1
2006-09-12,1323.75,1
2006-09-13,1328.25,0
2006-09-14,1329.0,1
2006-09-15,1332.0,0
2006-09-17,1333.0,0
2006-09-18,1333.25,0
2006-09-19,1330.0,1
2006-09-20,1336.0,0
2006-09-21,1329.0,0
2006-09-22,1325.5,1
2006-09-24,1328.0,1
2006-09-25,1334.5,1
2006-09-26,1345.75,1
2006-09-27,1347.5,0
2006-09-28,1347.25,0
2006-09-29,1345.75,1
2006-10-01,1347.0,0
2006-10-02,1341.25,0
2006-10-03,1342.25,1
2006-10-04,1359.0,1
2006-10-05,1360.5,0
2006-10-06,1358.5,0
2006-10-08,1354.75,1
2006-10-09,1359.5,0
2006-10-10,1359.25,0
2006-10-11,1359.5,1
2006-10-12,1370.75,1
2006-10-13,1373.75,0
2006-10-15,1372.75,1
2006-10-16,1374.5,0
2006-10-17,1371.75,0
2006-10-18,1370.75,1
2006-10-19,1375.0,0
2006-10-20,1374.75,1
2006-10-22,1377.75,1
2006-10-23,1379.75,1
