date,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
38,0.9144927536231884,0.9583333333333334,18.680524772858877,0.5083333333333333,0.45,0.9310109289617486,0.8958333333333334,1.6157347204161248,0.0,0.4930555555555556,1.0,0.10827720201391755,0.5694444444444444,0.4305555555555556,0.4878048780487805,0.5,0.9859154929577465,0.0,0.5625,1.0,0.1336269688808979,0.5277777777777778,0.4722222222222222,0.6447368421052632,0.47058823529411764,0.9518072289156626,0.0
39,0.9116582186821144,0.9590277777777778,18.45053505921878,0.5149305555555556,0.4440972222222222,0.9217801753202967,0.8999218139171228,1.6098829648894668,0.0,0.4791666666666667,1.0,0.03354402762872948,0.6388888888888888,0.3611111111111111,0.4782608695652174,0.4807692307692308,0.9577464788732394,0.0,0.5492957746478874,0.9861111111111112,0.11905050380358632,0.6111111111111112,0.375,0.6136363636363636,0.4444444444444444,0.9156626506024096,0.0
40,0.9143476689555475,0.9607638888888889,18.466201869110467,0.53125,0.42951388888888886,0.9150326797385621,0.9135004042037187,1.6189856957087125,0.0,0.48226950354609927,0.9791666666666666,0.01245141100776679,0.5416666666666666,0.4375,0.47435897435897434,0.49206349206349204,0.9436619718309859,0.0,0.5642857142857143,0.9722222222222222,0.08847765303645376,0.4652777777777778,0.5069444444444444,0.6716417910447762,0.4657534246575342,0.9397590361445783,0.0
41,0.9228529839883551,0.9541666666666667,18.41292270547866,0.5163194444444444,0.4378472222222222,0.9320780094149294,0.9119746233148295,1.6248374512353707,0.0,0.4652777777777778,1.0,0.004174812213662319,0.5555555555555556,0.4444444444444444,0.4625,0.46875,0.9295774647887324,0.0,0.5785714285714286,0.9722222222222222,0.12899855012630598,0.5208333333333334,0.4513888888888889,0.6666666666666666,0.47692307692307695,0.9518072289156626,0.0
42,0.9123248293208768,0.9663194444444444,18.211778151805284,0.5232638888888889,0.44305555555555554,0.9190444591904446,0.9043887147335423,1.6248374512353707,0.0,0.4930555555555556,1.0,0.12555343435566135,0.5694444444444444,0.4305555555555556,0.4878048780487805,0.5,0.9859154929577465,0.0,0.5694444444444444,1.0,0.14453292058800285,0.5625,0.4375,0.6419753086419753,0.47619047619047616,0.963855421686747,0.0
43,0.9137001078748651,0.965625,18.52400556894085,0.5329861111111112,0.4326388888888889,0.9153094462540716,0.9117174959871589,1.6274382314694409,0.0,0.4861111111111111,1.0,0.0331279119068418,0.5486111111111112,0.4513888888888889,0.4810126582278481,0.49230769230769234,0.971830985915493,0.0,0.5486111111111112,1.0,0.07391097868329284,0.5138888888888888,0.4861111111111111,0.6351351351351351,0.45714285714285713,0.927710843373494,0.0
44,0.9172959367134125,0.965625,18.699343391944456,0.53125,0.434375,0.9163398692810457,0.9184652278177458,1.6326397919375812,0.0,0.4755244755244755,0.9930555555555556,0.10719064643905135,0.5347222222222222,0.4583333333333333,0.4675324675324675,0.48484848484848486,0.9436619718309859,0.0,0.5694444444444444,1.0,0.09969537937184318,0.4722222222222222,0.5277777777777778,0.6617647058823529,0.4868421052631579,0.963855421686747,0.0
45,0.9196975153042852,0.9642361111111111,18.634751441973414,0.509375,0.4548611111111111,0.9359236537150648,0.9015267175572519,1.6352405721716514,0.0,0.4791666666666667,1.0,0.10498888054567557,0.5138888888888888,0.4861111111111111,0.47297297297297297,0.4857142857142857,0.9577464788732394,0.0,0.5763888888888888,1.0,0.11482409999881836,0.4930555555555556,0.5069444444444444,0.6619718309859155,0.4931506849315068,0.9759036144578314,0.0
46,0.9235737351991389,0.9677083333333333,18.98734832100179,0.5170138888888889,0.45069444444444445,0.9348556077904634,0.9106317411402157,1.6488946684005201,0.0,0.4652777777777778,1.0,-0.0025178270363038135,0.5694444444444444,0.4305555555555556,0.4634146341463415,0.46774193548387094,0.9295774647887324,0.0,0.5625,1.0,0.11666415754238711,0.5277777777777778,0.4722222222222222,0.6447368421052632,0.47058823529411764,0.9518072289156626,0.0
47,0.9168466522678186,0.9645833333333333,18.511993434093114,0.5291666666666667,0.4354166666666667,0.9212598425196851,0.9114832535885168,1.6319895968790636,0.0,0.4791666666666667,1.0,0.014407507489870054,0.5833333333333334,0.4166666666666667,0.47619047619047616,0.48333333333333334,0.9577464788732394,0.0,0.5555555555555556,1.0,0.10214646121993486,0.5347222222222222,0.4652777777777778,0.6363636363636364,0.4626865671641791,0.9397590361445783,0.0
48,0.9178726483357453,0.9597222222222223,18.83649035781641,0.5260416666666666,0.43368055555555557,0.9227722772277228,0.911929543634908,1.6248374512353707,0.0,0.4722222222222222,1.0,0.024146678902875737,0.5486111111111112,0.4513888888888889,0.46835443037974683,0.47692307692307695,0.9436619718309859,0.0,0.5734265734265734,0.9930555555555556,0.09052750267261185,0.5,0.4930555555555556,0.6666666666666666,0.4788732394366197,0.963855421686747,0.0
49,0.9315068493150684,0.9631944444444445,18.708686605783054,0.5170138888888889,0.4461805555555556,0.9402283411685695,0.9214007782101167,1.6527958387516255,0.0,0.46153846153846156,0.9930555555555556,0.009858185423272891,0.5277777777777778,0.4652777777777778,0.4605263157894737,0.4626865671641791,0.9154929577464789,0.0,0.5492957746478874,0.9861111111111112,0.0952956336916486,0.5208333333333334,0.4652777777777778,0.6266666666666667,0.4626865671641791,0.9156626506024096,0.0
