date_time,open,close,label
2002-08-09,900.25,909.0,1
2002-08-11,906.5,903.0,-1
2002-08-12,903.25,902.0,-1
2002-08-13,902.0,885.0,-1
2002-08-14,884.75,918.5,1
2002-08-15,918.5,927.25,1
2002-08-16,927.5,927.5,-1
2002-08-18,928.25,921.75,-1
2002-08-19,921.75,948.75,1
2002-08-20,948.5,937.5,-1
2002-08-21,937.5,951.75,1
2002-08-22,952.0,959.75,1
2002-08-23,959.75,940.75,-1
2002-08-25,940.25,942.5,1
2002-08-26,942.5,945.0,1
2002-08-27,945.25,936.5,-1
2002-08-28,936.0,918.25,-1
2002-08-29,918.25,915.75,-1
2002-08-30,916.0,912.25,-1
2002-09-01,913.25,910.25,-1
2002-09-02,910.5,905.5,-1
2002-09-03,905.5,879.25,-1
2002-09-04,879.0,889.0,1
2002-09-05,889.25,884.75,-1
2002-09-06,884.5,894.75,1
2002-09-08,892.5,892.0,-1
2002-09-09,892.25,901.0,1
2002-09-10,901.25,912.5,1
2002-09-11,912.75,907.25,-1
2002-09-12,907.25,886.75,-1
2002-09-13,887.0,891.5,1
2002-09-15,891.25,892.5,1
2002-09-16,892.25,911.0,1
2002-09-17,911.25,865.75,-1
2002-09-18,866.0,858.0,-1
2002-09-19,858.25,842.0,-1
2002-09-20,842.0,842.0,-1
2002-09-22,843.5,839.25,-1
2002-09-23,839.5,831.75,-1
2002-09-24,831.75,817.25,-1
2002-09-25,817.25,840.0,1
2002-09-26,839.75,852.5,1
2002-09-27,852.5,825.25,-1
2002-09-29,825.25,820.5,-1
2002-09-30,820.75,814.25,-1
2002-10-01,814.25,852.5,1
2002-10-02,852.5,826.0,-1
2002-10-03,826.25,821.75,-1
2002-10-04,821.75,806.0,-1
2002-10-06,804.75,799.75,-1
2002-10-07,800.0,792.5,-1
2002-10-08,792.25,797.25,1
2002-10-09,797.25,775.0,-1
2002-10-10,775.0,800.25,1
2002-10-11,800.0,838.25,1
2002-10-13,836.75,833.75,-1
2002-10-14,833.75,844.0,1
2002-10-15,843.75,873.75,1
2002-10-16,873.75,873.5,-1
2002-10-17,873.5,887.5,1
2002-10-18,888.0,883.25,-1
2002-10-20,882.0,881.5,-1
2002-10-21,881.25,892.5,1
2002-10-22,892.25,896.5,1
2002-10-23,896.5,898.0,1
2002-10-24,898.0,878.5,-1
2002-10-25,878.75,898.5,1
2002-10-27,900.25,902.0,1
2002-10-28,902.0,890.25,-1
2002-10-29,890.0,883.25,-1
2002-10-30,883.0,888.0,1
2002-10-31,888.0,881.0,-1
2002-11-01,880.75,899.0,1
2002-11-03,905.75,908.0,1
2002-11-04,908.25,907.0,-1
2002-11-05,907.25,925.0,1
2002-11-06,924.75,919.75,-1
2002-11-07,919.75,902.75,-1
2002-11-08,902.75,891.0,-1
2002-11-10,892.0,888.25,-1
2002-11-11,888.5,879.75,-1
2002-11-12,879.75,880.75,-1
2002-11-13,881.0,887.25,1
2002-11-14,887.25,904.25,1
2002-11-15,904.5,909.0,1
2002-11-17,909.0,905.0,-1
2002-11-18,905.25,899.5,-1
2002-11-19,899.75,902.0,1
2002-11-20,902.0,920.0,1
2002-11-21,920.25,933.75,1
2002-11-22,933.75,928.5,-1
2002-11-24,929.0,932.75,1
2002-11-25,933.0,927.5,-1
2002-11-26,927.25,913.5,-1
2002-11-27,913.75,936.75,1
2002-11-28,937.0,939.75,1
2002-11-29,940.0,933.5,-1
2002-12-01,934.0,938.5,1
2002-12-02,938.75,937.5,-1
2002-12-03,937.25,921.0,-1
2002-12-04,921.25,918.25,-1
2002-12-05,918.25,908.5,-1
2002-12-06,908.75,914.0,1
2002-12-08,913.75,911.0,-1
2002-12-09,911.0,892.0,-1
2002-12-10,892.0,899.5,1
2002-12-11,899.75,904.5,1
2002-12-12,904.5,898.75,-1
2002-12-13,898.75,887.75,-1
2002-12-15,886.0,885.0,-1
2002-12-16,885.5,909.75,1
2002-12-17,909.75,901.0,-1
2002-12-18,901.0,891.0,-1
2002-12-19,890.75,888.0,-1
2002-12-20,888.0,897.0,1
2002-12-22,896.25,895.0,-1
2002-12-23,895.25,898.0,1
2002-12-24,898.25,891.25,-1
2002-12-26,890.25,889.75,-1
2002-12-27,889.5,871.25,-1
2002-12-29,872.25,872.25,-1
2002-12-30,872.0,875.75,1
2002-12-31,876.0,880.0,1
2003-01-02,883.0,908.75,1
2003-01-03,908.5,910.0,1
2003-01-05,911.0,913.0,1
2003-01-06,913.0,923.5,1
2003-01-07,923.25,922.5,-1
2003-01-08,922.5,911.0,-1
2003-01-09,911.0,924.5,1
2003-01-10,924.5,927.25,1
2003-01-12,926.5,930.25,1
2003-01-13,930.25,926.25,-1
2003-01-14,926.25,931.5,1
2003-01-15,931.75,918.75,-1
2003-01-16,918.75,912.5,-1
2003-01-17,912.25,903.25,-1
2003-01-19,903.25,904.5,1
2003-01-20,904.75,904.5,-1
2003-01-21,904.25,888.0,-1
2003-01-22,888.5,882.5,-1
2003-01-23,882.5,878.75,-1
2003-01-24,878.75,860.5,-1
2003-01-26,860.25,859.75,-1
2003-01-27,859.5,849.75,-1
2003-01-28,849.75,848.25,-1
2003-01-29,848.25,860.75,1
2003-01-30,860.5,841.5,-1
2003-01-31,841.5,857.0,1
2003-02-02,854.75,859.25,1
2003-02-03,859.25,851.25,-1
2003-02-04,851.5,849.75,-1
2003-02-05,849.5,842.5,-1
2003-02-06,842.5,841.5,-1
2003-02-07,841.75,830.25,-1
2003-02-09,831.5,832.5,-1
2003-02-10,832.5,838.0,1
2003-02-11,837.75,828.5,-1
2003-02-12,828.75,815.0,-1
2003-02-13,815.25,818.25,1
2003-02-14,818.25,837.25,1
2003-02-16,839.25,841.75,1
2003-02-17,841.75,841.0,-1
2003-02-18,841.0,850.25,1
2003-02-19,850.25,845.5,-1
2003-02-20,845.75,837.75,-1
2003-02-21,837.75,847.25,1
2003-02-23,847.5,849.0,1
2003-02-24,849.0,828.25,-1
2003-02-25,828.0,842.5,1
2003-02-26,842.25,827.0,-1
2003-02-27,827.0,837.5,1
2003-02-28,837.25,843.75,1
2003-03-02,844.0,848.75,1
2003-03-03,848.75,835.25,-1
2003-03-04,835.0,820.25,-1
2003-03-05,821.0,828.25,1
2003-03-06,828.25,818.75,-1
2003-03-07,818.75,828.75,1
2003-03-09,827.5,827.5,-1
2003-03-10,827.5,806.25,-1
2003-03-11,806.0,803.0,-1
2003-03-12,803.0,808.0,1
2003-03-13,807.75,832.5,1
2003-03-14,832.75,835.75,1
2003-03-16,830.75,824.25,-1
2003-03-17,824.25,859.25,1
2003-03-18,859.25,863.0,1
2003-03-19,863.0,874.75,1
2003-03-20,874.75,875.25,-1
2003-03-21,875.5,893.0,1
2003-03-23,885.5,881.25,-1
2003-03-24,881.0,862.25,-1
2003-03-25,862.25,873.25,1
2003-03-26,873.25,866.5,-1
2003-03-27,866.25,868.5,1
2003-03-28,868.75,863.5,-1
2003-03-30,858.5,853.75,-1
2003-03-31,853.75,847.5,-1
2003-04-01,847.25,863.0,1
2003-04-02,862.75,876.25,1
2003-04-03,876.25,878.0,1
2003-04-04,878.0,878.25,-1
2003-04-06,883.0,890.0,1
2003-04-07,890.0,883.75,-1
2003-04-08,884.0,875.25,-1
2003-04-09,875.5,866.25,-1
2003-04-10,866.5,870.5,1
2003-04-11,870.5,868.0,-1
2003-04-13,871.0,868.75,-1
2003-04-14,868.5,886.0,1
2003-04-15,886.0,902.5,1
2003-04-16,902.5,879.0,-1
2003-04-17,879.0,891.5,1
2003-04-20,893.0,893.5,-1
2003-04-21,893.5,891.25,-1
2003-04-22,891.25,910.25,1
2003-04-23,910.25,914.5,1
2003-04-24,914.5,908.25,-1
2003-04-25,908.25,898.5,-1
2003-04-27,899.0,897.0,-1
2003-04-28,896.75,914.0,1
2003-04-29,914.0,914.75,-1
2003-04-30,914.75,915.0,-1
2003-05-01,915.0,916.75,1
2003-05-02,916.75,927.25,1
2003-05-04,927.0,927.75,-1
2003-05-05,928.0,924.75,-1
2003-05-06,924.75,931.25,1
2003-05-07,931.5,928.5,-1
2003-05-08,928.5,922.75,-1
2003-05-09,922.75,932.5,1
2003-05-11,933.25,933.75,-1
2003-05-12,933.75,942.0,1
2003-05-13,941.75,941.5,-1
2003-05-14,941.5,940.0,-1
2003-05-15,940.0,944.0,1
2003-05-16,944.5,944.5,-1
2003-05-18,941.75,940.25,-1
2003-05-19,940.25,921.75,-1
2003-05-20,921.75,920.5,-1
2003-05-21,920.25,922.0,1
2003-05-22,922.25,933.0,1
2003-05-23,933.0,932.5,-1
2003-05-25,932.25,933.0,-1
2003-05-26,932.75,931.75,-1
2003-05-27,931.75,950.25,1
2003-05-28,950.25,951.0,-1
2003-05-29,951.0,951.5,-1
2003-05-30,951.5,964.5,1
2003-06-01,963.75,968.5,1
2003-06-02,968.25,966.0,-1
2003-06-03,966.25,975.25,1
2003-06-04,975.5,985.25,1
2003-06-05,985.25,991.75,1
2003-06-06,992.0,987.5,-1
2003-06-08,986.25,987.75,1
2003-06-09,988.0,977.75,-1
2003-06-10,978.0,989.5,1
2003-06-11,989.5,997.75,1
2003-06-12,997.75,1001.5,1
2003-06-13,1001.25,989.75,-1
2003-06-15,988.25,986.0,-1
2003-06-16,986.25,1009.5,1
2003-06-17,1009.75,1009.5,-1
2003-06-18,1009.5,1009.25,-1
2003-06-19,1009.75,994.0,-1
2003-06-20,993.75,991.25,-1
2003-06-22,992.25,990.25,-1
2003-06-23,990.25,981.25,-1
2003-06-24,981.0,981.75,-1
2003-06-25,981.75,972.0,-1
2003-06-26,971.75,984.5,1
2003-06-27,984.75,973.0,-1
2003-06-29,974.5,977.0,1
2003-06-30,977.0,972.5,-1
2003-07-01,972.5,983.25,1
2003-07-02,983.25,992.5,1
2003-07-03,992.75,982.25,-1
2003-07-06,983.75,987.0,1
2003-07-07,986.75,1001.75,1
2003-07-08,1001.75,1005.75,1
2003-07-09,1005.75,999.0,-1
2003-07-10,999.25,986.5,-1
2003-07-11,986.5,997.75,1
2003-07-13,997.25,1002.0,1
2003-07-14,1002.25,1003.75,1
2003-07-15,1003.75,1002.75,-1
2003-07-16,1002.75,989.25,-1
2003-07-17,989.25,980.25,-1
2003-07-18,980.25,990.0,1
2003-07-20,991.25,990.0,-1
2003-07-21,990.25,978.75,-1
2003-07-22,980.0,989.25,1
2003-07-23,989.5,989.5,-1
2003-07-24,989.5,980.5,-1
2003-07-25,980.25,997.0,1
2003-07-27,998.0,999.5,1
2003-07-28,999.25,993.5,-1
2003-07-29,993.5,987.5,-1
2003-07-30,987.75,987.75,-1
2003-07-31,987.75,989.5,1
2003-08-01,989.75,979.5,-1
2003-08-03,979.25,978.0,-1
2003-08-04,977.5,981.0,1
2003-08-05,981.25,960.25,-1
2003-08-06,960.5,964.0,1
2003-08-07,964.0,973.75,1
2003-08-08,973.5,977.75,1
2003-08-10,978.0,978.25,-1
2003-08-11,978.25,982.75,1
2003-08-12,982.5,990.25,1
2003-08-13,990.25,985.25,-1
2003-08-14,985.25,987.25,1
2003-08-15,987.25,990.5,1
2003-08-17,990.0,991.0,-1
2003-08-18,991.25,999.5,1
2003-08-19,999.5,1000.75,1
2003-08-20,1000.75,1000.25,-1
2003-08-21,1000.0,1000.0,-1
2003-08-22,1000.0,992.5,-1
2003-08-24,991.75,992.75,-1
2003-08-25,992.75,992.5,-1
2003-08-26,992.75,996.25,1
2003-08-27,996.25,994.75,-1
2003-08-28,994.75,1003.25,1
2003-08-29,1003.0,1008.0,1
2003-08-31,1008.25,1007.0,-1
2003-09-01,1007.0,1011.75,1
2003-09-02,1012.0,1021.5,1
2003-09-03,1021.25,1025.75,1
2003-09-04,1025.5,1027.75,1
2003-09-05,1027.75,1022.5,-1
2003-09-07,1021.75,1022.75,-1
2003-09-08,1022.75,1030.75,1
2003-09-09,1031.0,1024.0,-1
2003-09-10,1024.0,1011.75,-1
2003-09-11,1011.75,1016.5,1
2003-09-12,1016.5,1019.0,1
2003-09-14,1016.75,1017.0,-1
2003-09-15,1017.25,1012.75,-1
2003-09-16,1013.0,1027.75,1
2003-09-17,1027.5,1025.5,-1
2003-09-18,1025.25,1037.5,1
2003-09-19,1037.25,1032.75,-1
2003-09-21,1031.75,1027.25,-1
2003-09-22,1027.25,1022.0,-1
2003-09-23,1022.0,1025.25,1
2003-09-24,1025.25,1008.25,-1
2003-09-25,1008.25,999.0,-1
2003-09-26,998.75,995.0,-1
2003-09-28,995.25,993.5,-1
2003-09-29,993.5,1004.25,1
2003-09-30,1004.25,997.0,-1
2003-10-01,997.25,1015.5,1
2003-10-02,1015.25,1019.0,1
2003-10-03,1019.0,1028.75,1
2003-10-05,1027.0,1027.5,-1
2003-10-06,1027.5,1033.25,1
2003-10-07,1033.25,1036.0,1
2003-10-08,1036.0,1035.5,-1
2003-10-09,1035.25,1038.75,1
2003-10-10,1038.5,1040.75,1
2003-10-12,1040.5,1041.0,-1
2003-10-13,1041.0,1046.75,1
2003-10-14,1046.75,1048.5,1
2003-10-15,1048.5,1043.75,-1
2003-10-16,1044.0,1048.25,1
2003-10-17,1048.0,1037.75,-1
2003-10-19,1037.5,1038.75,1
2003-10-20,1038.75,1047.25,1
2003-10-21,1047.25,1041.5,-1
2003-10-22,1041.25,1024.5,-1
2003-10-23,1024.5,1021.25,-1
2003-10-24,1021.25,1030.0,1
2003-10-26,1028.25,1028.5,-1
2003-10-27,1028.5,1032.75,1
2003-10-28,1032.75,1043.25,1
2003-10-29,1043.5,1046.75,1
2003-10-30,1046.75,1047.25,-1
2003-10-31,1047.5,1047.75,-1
2003-11-02,1047.25,1048.5,1
2003-11-03,1048.5,1053.75,1
2003-11-04,1053.75,1051.0,-1
2003-11-05,1051.25,1051.75,-1
2003-11-06,1051.75,1059.5,1
2003-11-07,1059.25,1050.5,-1
2003-11-09,1051.25,1049.0,-1
2003-11-10,1049.25,1042.75,-1
2003-11-11,1042.5,1045.5,1
2003-11-12,1046.25,1057.75,1
2003-11-13,1058.0,1056.75,-1
2003-11-14,1057.0,1048.75,-1
2003-11-16,1048.0,1044.5,-1
2003-11-17,1044.25,1044.25,-1
2003-11-18,1044.25,1031.75,-1
2003-11-19,1031.75,1042.5,1
2003-11-20,1042.75,1034.0,-1
2003-11-21,1034.0,1036.5,1
2003-11-23,1035.75,1036.25,-1
2003-11-24,1036.25,1050.25,1
2003-11-25,1050.5,1054.75,1
2003-11-26,1054.5,1056.75,1
2003-11-27,1057.0,1057.0,-1
2003-11-28,1056.75,1059.0,1
2003-11-30,1059.0,1061.75,1
2003-12-01,1061.75,1068.5,1
2003-12-02,1068.75,1066.75,-1
2003-12-03,1067.0,1066.0,-1
2003-12-04,1066.0,1066.75,-1
2003-12-05,1067.0,1061.75,-1
2003-12-07,1061.0,1060.25,-1
2003-12-08,1059.75,1070.5,1
2003-12-09,1070.5,1058.75,-1
2003-12-10,1058.75,1061.25,1
2003-12-11,1061.5,1073.0,1
2003-12-12,1073.0,1074.25,1
2003-12-14,1086.5,1088.75,1
2003-12-15,1088.75,1066.75,-1
2003-12-16,1067.0,1072.5,1
2003-12-17,1072.5,1076.5,1
2003-12-18,1076.5,1087.5,1
2003-12-19,1087.5,1085.5,-1
2003-12-21,1082.5,1082.0,-1
2003-12-22,1082.0,1092.25,1
2003-12-23,1092.25,1090.75,-1
2003-12-24,1090.75,1093.0,1
2003-12-26,1093.5,1093.5,-1
2003-12-28,1093.5,1094.5,-1
2003-12-29,1094.5,1108.0,1
2003-12-30,1108.25,1108.75,-1
2003-12-31,1108.75,1109.0,-1
2004-01-02,1111.0,1108.75,-1
2004-01-04,1108.75,1112.0,1
2004-01-05,1111.75,1120.25,1
2004-01-06,1120.25,1122.25,1
2004-01-07,1122.0,1125.5,1
2004-01-08,1125.5,1130.75,1
2004-01-09,1130.5,1120.25,-1
2004-01-11,1119.5,1120.25,-1
2004-01-12,1120.25,1127.25,1
2004-01-13,1127.25,1122.25,-1
2004-01-14,1122.25,1126.5,1
2004-01-15,1126.5,1135.5,1
2004-01-16,1135.5,1138.75,1
2004-01-18,1137.75,1139.0,1
2004-01-19,1139.0,1138.5,-1
2004-01-20,1138.25,1137.25,-1
2004-01-21,1137.25,1146.25,1
2004-01-22,1146.25,1143.0,-1
2004-01-23,1142.75,1140.0,-1
2004-01-25,1140.0,1141.0,-1
2004-01-26,1141.0,1152.75,1
2004-01-27,1152.5,1139.0,-1
2004-01-28,1139.0,1130.25,-1
2004-01-29,1130.5,1131.5,-1
2004-01-30,1131.5,1130.5,-1
2004-02-01,1130.25,1130.75,-1
2004-02-02,1130.75,1132.75,1
2004-02-03,1132.75,1128.75,-1
2004-02-04,1129.0,1122.75,-1
2004-02-05,1122.75,1127.25,1
2004-02-06,1127.25,1139.5,1
2004-02-08,1139.25,1139.25,-1
2004-02-09,1139.25,1139.75,-1
2004-02-10,1139.5,1143.25,1
2004-02-11,1143.0,1155.25,1
2004-02-12,1155.25,1153.25,-1
2004-02-13,1153.25,1145.5,-1
2004-02-15,1145.5,1146.5,-1
2004-02-16,1146.25,1148.5,1
2004-02-17,1148.5,1157.0,1
2004-02-18,1156.75,1154.0,-1
2004-02-19,1153.75,1146.5,-1
2004-02-20,1146.5,1143.75,-1
2004-02-22,1144.0,1145.25,1
2004-02-23,1145.25,1140.0,-1
2004-02-24,1140.25,1139.0,-1
2004-02-25,1139.25,1144.25,1
2004-02-26,1144.25,1146.0,1
2004-02-27,1146.0,1145.25,-1
2004-02-29,1144.25,1149.0,1
2004-03-01,1149.25,1155.5,1
2004-03-02,1155.25,1148.25,-1
2004-03-03,1148.0,1150.75,1
2004-03-04,1150.75,1154.0,1
2004-03-05,1153.75,1157.75,1
2004-03-07,1158.0,1157.75,-1
2004-03-08,1158.0,1145.0,-1
2004-03-09,1145.0,1136.75,-1
2004-03-10,1136.75,1121.5,-1
2004-03-11,1121.5,1104.5,-1
2004-03-12,1104.0,1119.0,1
2004-03-14,1117.25,1116.5,-1
2004-03-15,1116.5,1106.25,-1
2004-03-16,1106.5,1112.0,1
2004-03-17,1112.0,1123.25,1
2004-03-18,1123.25,1126.5,1
2004-03-19,1126.5,1107.25,-1
2004-03-21,1107.5,1105.25,-1
2004-03-22,1105.25,1096.0,-1
2004-03-23,1096.0,1090.75,-1
2004-03-24,1090.75,1092.75,1
2004-03-25,1092.75,1107.0,1
2004-03-26,1107.25,1106.5,-1
2004-03-28,1106.0,1108.75,1
2004-03-29,1108.5,1120.5,1
2004-03-30,1120.5,1124.5,1
2004-03-31,1124.5,1126.0,1
2004-04-01,1126.0,1133.25,1
2004-04-02,1133.25,1142.5,1
2004-04-04,1141.5,1142.5,-1
2004-04-05,1142.5,1147.25,1
2004-04-06,1147.25,1142.75,-1
2004-04-07,1142.75,1146.5,1
2004-04-08,1146.75,1139.5,-1
2004-04-11,1139.0,1138.0,-1
2004-04-12,1137.75,1144.25,1
2004-04-13,1144.5,1129.0,-1
2004-04-14,1129.25,1128.0,-1
2004-04-15,1128.0,1126.5,-1
2004-04-16,1126.75,1133.5,1
2004-04-18,1132.5,1131.25,-1
2004-04-19,1131.25,1133.75,1
2004-04-20,1133.75,1117.0,-1
2004-04-21,1117.25,1121.75,1
2004-04-22,1122.0,1140.0,1
2004-04-23,1140.25,1139.25,-1
2004-04-25,1138.25,1138.25,-1
2004-04-26,1138.5,1138.25,-1
2004-04-27,1138.25,1136.75,-1
2004-04-28,1136.75,1122.25,-1
2004-04-29,1122.25,1112.5,-1
2004-04-30,1112.75,1104.75,-1
2004-05-02,1105.25,1106.5,1
2004-05-03,1106.5,1118.0,1
2004-05-04,1117.75,1113.75,-1
2004-05-05,1113.75,1122.0,1
2004-05-06,1121.75,1114.0,-1
2004-05-07,1114.0,1094.5,-1
2004-05-09,1095.0,1092.5,-1
2004-05-10,1092.5,1084.75,-1
2004-05-11,1084.75,1092.5,1
2004-05-12,1092.5,1096.5,1
2004-05-13,1096.5,1092.0,-1
2004-05-14,1092.0,1094.25,1
2004-05-16,1094.0,1087.5,-1
2004-05-17,1087.5,1089.75,1
2004-05-18,1090.0,1096.75,1
2004-05-19,1096.75,1085.25,-1
2004-05-20,1085.25,1089.75,1
2004-05-21,1089.75,1092.75,1
2004-05-23,1092.75,1096.25,1
2004-05-24,1096.25,1094.5,-1
2004-05-25,1094.25,1110.75,1
2004-05-26,1110.5,1115.5,1
2004-05-27,1115.5,1123.0,1
2004-05-28,1123.0,1123.25,-1
2004-05-30,1121.5,1119.25,-1
2004-05-31,1119.25,1122.25,1
2004-06-01,1122.0,1122.0,-1
2004-06-02,1121.75,1120.5,-1
2004-06-03,1120.25,1117.0,-1
2004-06-04,1117.0,1123.5,1
2004-06-06,1122.5,1127.5,1
2004-06-07,1127.5,1140.0,1
2004-06-08,1140.25,1141.25,-1
2004-06-09,1141.0,1133.0,-1
2004-06-10,1133.25,1135.0,1
2004-06-11,1134.75,1133.75,-1
2004-06-13,1133.75,1131.25,-1
2004-06-14,1131.25,1127.75,-1
2004-06-15,1127.5,1134.25,1
2004-06-16,1134.25,1131.5,-1
2004-06-17,1131.5,1127.25,-1
2004-06-18,1127.25,1133.75,1
2004-06-20,1134.75,1137.75,1
2004-06-21,1138.0,1128.5,-1
2004-06-22,1128.5,1134.25,1
2004-06-23,1134.25,1143.5,1
2004-06-24,1143.5,1142.75,-1
2004-06-25,1143.0,1134.75,-1
2004-06-27,1136.75,1138.25,1
2004-06-28,1138.25,1131.5,-1
2004-06-29,1131.75,1136.75,1
2004-06-30,1136.5,1141.75,1
2004-07-01,1142.0,1127.0,-1
2004-07-02,1127.0,1125.5,-1
2004-07-04,1125.75,1124.0,-1
2004-07-05,1124.25,1127.25,1
2004-07-06,1127.5,1116.0,-1
2004-07-07,1116.0,1112.5,-1
2004-07-08,1112.5,1113.0,-1
2004-07-09,1113.25,1113.0,-1
2004-07-11,1113.75,1111.25,-1
2004-07-12,1111.25,1113.5,1
2004-07-13,1113.5,1110.75,-1
2004-07-14,1110.5,1112.0,1
2004-07-15,1112.0,1105.5,-1
2004-07-16,1105.25,1102.75,-1
2004-07-18,1103.0,1104.75,1
2004-07-19,1104.5,1097.75,-1
2004-07-20,1097.75,1113.0,1
2004-07-21,1113.25,1090.5,-1
2004-07-22,1090.5,1092.75,1
2004-07-23,1093.0,1085.0,-1
2004-07-25,1085.75,1087.0,1
2004-07-26,1086.75,1084.0,-1
2004-07-27,1084.0,1093.0,1
2004-07-28,1093.0,1093.75,-1
2004-07-29,1093.5,1101.75,1
2004-07-30,1101.75,1103.75,1
2004-08-01,1098.0,1097.0,-1
2004-08-02,1097.0,1103.75,1
2004-08-03,1103.75,1093.5,-1
2004-08-04,1093.5,1096.75,1
2004-08-05,1096.5,1079.0,-1
2004-08-06,1078.75,1063.25,-1
2004-08-08,1064.25,1066.25,1
2004-08-09,1066.0,1065.5,-1
2004-08-10,1065.5,1073.5,1
2004-08-11,1073.5,1076.0,1
2004-08-12,1076.0,1064.5,-1
2004-08-13,1064.75,1066.25,1
2004-08-15,1065.5,1063.5,-1
2004-08-16,1063.25,1076.75,1
2004-08-17,1076.75,1081.5,1
2004-08-18,1081.5,1095.25,1
2004-08-19,1095.0,1091.0,-1
2004-08-20,1091.0,1098.75,1
2004-08-22,1097.5,1099.0,1
2004-08-23,1099.0,1096.75,-1
2004-08-24,1096.75,1097.5,-1
2004-08-25,1097.25,1103.75,1
2004-08-26,1103.75,1104.25,-1
2004-08-27,1104.5,1108.5,1
2004-08-29,1107.5,1106.25,-1
2004-08-30,1106.5,1098.75,-1
2004-08-31,1098.75,1105.0,1
2004-09-01,1105.25,1106.5,1
2004-09-02,1106.75,1114.5,1
2004-09-03,1114.5,1114.5,-1
2004-09-05,1114.75,1116.75,1
2004-09-06,1116.75,1117.75,-1
2004-09-07,1117.5,1121.0,1
2004-09-08,1121.25,1117.75,-1
2004-09-09,1117.75,1115.25,-1
2004-09-10,1115.5,1123.0,1
2004-09-12,1124.0,1123.75,-1
2004-09-13,1123.75,1128.0,1
2004-09-14,1128.0,1128.25,-1
2004-09-15,1128.25,1121.75,-1
2004-09-16,1121.75,1123.0,1
2004-09-17,1123.25,1129.0,1
2004-09-19,1128.75,1127.75,-1
2004-09-20,1127.75,1122.75,-1
2004-09-21,1122.5,1124.0,1
2004-09-22,1124.0,1114.25,-1
2004-09-23,1114.25,1108.25,-1
2004-09-24,1108.25,1111.75,1
2004-09-26,1111.25,1111.75,-1
2004-09-27,1111.75,1105.0,-1
2004-09-28,1105.0,1109.75,1
2004-09-29,1109.75,1116.25,1
2004-09-30,1116.25,1113.0,-1
2004-10-01,1112.75,1133.25,1
2004-10-03,1131.5,1137.0,1
2004-10-04,1137.0,1135.0,-1
2004-10-05,1134.75,1137.5,1
2004-10-06,1137.5,1141.75,1
2004-10-07,1142.0,1132.0,-1
2004-10-08,1132.0,1122.0,-1
2004-10-10,1122.0,1124.5,1
2004-10-11,1124.5,1124.25,-1
2004-10-12,1124.5,1124.75,-1
2004-10-13,1124.75,1111.75,-1
2004-10-14,1112.0,1104.5,-1
2004-10-15,1104.5,1108.75,1
2004-10-17,1108.75,1108.5,-1
2004-10-18,1108.25,1113.75,1
2004-10-19,1113.75,1101.75,-1
2004-10-20,1101.5,1103.0,1
2004-10-21,1103.0,1108.0,1
2004-10-22,1108.25,1095.25,-1
2004-10-24,1095.5,1091.75,-1
2004-10-25,1091.75,1096.75,1
2004-10-26,1096.75,1109.5,1
2004-10-27,1109.25,1125.5,1
2004-10-28,1125.5,1127.0,1
2004-10-29,1127.0,1128.25,1
2004-10-31,1127.5,1128.0,-1
2004-11-01,1128.25,1131.25,1
2004-11-02,1131.25,1142.0,1
2004-11-03,1142.0,1143.75,1
2004-11-04,1144.0,1159.5,1
2004-11-05,1159.75,1167.5,1
2004-11-07,1167.0,1164.75,-1
2004-11-08,1164.5,1165.5,-1
2004-11-09,1165.25,1165.5,-1
2004-11-10,1165.25,1163.75,-1
2004-11-11,1163.75,1174.75,1
2004-11-12,1174.5,1183.0,1
2004-11-14,1183.0,1184.25,1
2004-11-15,1184.0,1184.5,-1
2004-11-16,1184.5,1179.0,-1
2004-11-17,1179.0,1182.25,1
2004-11-18,1182.25,1183.75,1
2004-11-19,1183.75,1172.25,-1
2004-11-21,1172.0,1168.25,-1
2004-11-22,1168.25,1178.75,1
2004-11-23,1178.75,1182.0,1
2004-11-24,1182.0,1181.5,-1
2004-11-25,1181.75,1180.0,-1
2004-11-26,1180.0,1180.75,-1
2004-11-28,1180.5,1184.0,1
2004-11-29,1184.0,1176.0,-1
2004-11-30,1176.0,1177.0,-1
2004-12-01,1177.0,1189.5,1
2004-12-02,1189.75,1195.0,1
2004-12-03,1195.0,1189.0,-1
2004-12-05,1189.25,1189.25,-1
2004-12-06,1189.25,1188.75,-1
2004-12-07,1188.75,1177.5,-1
2004-12-08,1177.5,1181.5,1
2004-12-09,1181.25,1188.25,1
2004-12-10,1188.25,1190.25,1
2004-12-12,1192.0,1193.75,1
2004-12-13,1193.75,1201.25,1
2004-12-14,1201.5,1205.75,1
2004-12-15,1205.75,1207.5,1
2004-12-16,1207.25,1207.0,-1
2004-12-17,1207.25,1198.5,-1
2004-12-19,1197.5,1197.0,-1
2004-12-20,1197.0,1198.5,1
2004-12-21,1198.5,1207.0,1
2004-12-22,1207.25,1209.25,1
2004-12-23,1209.5,1211.75,1
2004-12-26,1212.25,1213.0,-1
2004-12-27,1212.75,1209.5,-1
2004-12-28,1209.75,1216.25,1
2004-12-29,1216.25,1217.0,-1
2004-12-30,1217.0,1215.25,-1
2004-12-31,1215.5,1211.5,-1
2005-01-02,1213.5,1213.5,-1
2005-01-03,1213.5,1206.5,-1
2005-01-04,1206.25,1191.0,-1
2005-01-05,1191.0,1184.5,-1
2005-01-06,1184.75,1187.25,1
